"","site_proj_comm","treatment","site_code","project_name","data_type","species_matched","avg_distance_all","avg_distance_NN","sd_distance_all","sd_distance_NN","n_obs","data_set"
"CDR_e002_C.Lathyrus venosus.2_f_u_n2","CDR_e002_C","2_f_u_n","CDR","e002","biomass","Lathyrus venosus",0.308440779419195,0.305918107757059,NA,NA,1,"winner_loser"
"CDR_e002_C.Rosa arkansana.2_f_u_n2","CDR_e002_C","2_f_u_n","CDR","e002","biomass","Rosa arkansana",0.359346140532528,0.288757515344091,0.0294168704116919,0.012667390026353,2,"winner_loser"
"CDR_e002_C.Stipa spartea.2_f_u_n2","CDR_e002_C","2_f_u_n","CDR","e002","biomass","Stipa spartea",0.287943433218795,0.207061088604808,NA,NA,1,"winner_loser"
"CDR_e002_C.Tradescantia occidentalis.2_f_u_n2","CDR_e002_C","2_f_u_n","CDR","e002","biomass","Tradescantia occidentalis",0.238658692110956,0.222193759872575,0.00608568113691782,0.00991242837607762,2,"winner_loser"
"KNZ_change_0.Asclepias verticillata.2.52","KNZ_change_0","2.5","KNZ","change","cover","Asclepias verticillata",0.33184965916598,0.26072661129826,NA,NA,1,"winner_loser"
"KNZ_change_0.Panicum virgatum.2.52","KNZ_change_0","2.5","KNZ","change","cover","Panicum virgatum",0.280621843422786,0.205756935785762,NA,NA,1,"winner_loser"
"KNZ_change_0.Sporobolus heterolepis.2.52","KNZ_change_0","2.5","KNZ","change","cover","Sporobolus heterolepis",0.333253563698053,0.25838865606103,NA,NA,1,"winner_loser"
"KNZ_change_0.Symphyotrichum ericoides.2.52","KNZ_change_0","2.5","KNZ","change","cover","Symphyotrichum ericoides",0.236710533375127,0.177118694899732,NA,NA,1,"winner_loser"
"SGS_change_0.Buchloe dactyloides.201","SGS_change_0","20","SGS","change","cover","Buchloe dactyloides",0.418243046239385,0.361055936678417,NA,NA,1,"winner_loser"
"KNZ_change_0.Physalis pumila.202","KNZ_change_0","20","KNZ","change","cover","Physalis pumila",0.331475163636695,0.256331244599261,NA,NA,1,"winner_loser"
"KNZ_change_0.Ruellia humilis.202","KNZ_change_0","20","KNZ","change","cover","Ruellia humilis",0.462576383364485,0.411561432963491,0.0751710747500475,0.0983398458362426,2,"winner_loser"
"KNZ_change_0.Salvia azurea.202","KNZ_change_0","20","KNZ","change","cover","Salvia azurea",0.398247661142468,0.363333217104128,NA,NA,1,"winner_loser"
"KNZ_change_0.Solidago canadensis.202","KNZ_change_0","20","KNZ","change","cover","Solidago canadensis",0.151060260658617,0.0767533576291912,0.0206415245438502,0.0160827407217546,2,"winner_loser"
"KNZ_change_0.Symphyotrichum ericoides.202","KNZ_change_0","20","KNZ","change","cover","Symphyotrichum ericoides",0.265951725168878,0.238997264543177,NA,NA,1,"winner_loser"
"CDR_e002_C.Helianthemum bicknellii.3_f_u_n2","CDR_e002_C","3_f_u_n","CDR","e002","biomass","Helianthemum bicknellii",0.284065211903006,0.211388390100075,0.0241800152537877,0.0109151080834363,2,"winner_loser"
"CDR_e002_C.Solidago rigida.3_f_u_n2","CDR_e002_C","3_f_u_n","CDR","e002","biomass","Solidago rigida",0.196402568574521,0.109134847980144,0.053607811898123,0.0143327391736783,2,"winner_loser"
"CDR_e002_C.Tradescantia occidentalis.3_f_u_n2","CDR_e002_C","3_f_u_n","CDR","e002","biomass","Tradescantia occidentalis",0.256794626911384,0.240828517642294,NA,NA,1,"winner_loser"
"KNZ_change_0.Asclepias verticillata.302","KNZ_change_0","30","KNZ","change","cover","Asclepias verticillata",0.173932482385882,0.119724807178285,NA,NA,1,"winner_loser"
"KNZ_change_0.Bouteloua curtipendula.302","KNZ_change_0","30","KNZ","change","cover","Bouteloua curtipendula",0.122762424291725,0.0640503483903469,0.000438757811050114,0.00239726548548862,3,"winner_loser"
"SGS_change_0.Elymus elymoides.302","SGS_change_0","30","SGS","change","cover","Elymus elymoides",0.185394130998709,0.17039236175316,0.0186511663976357,0.0285883602978451,5,"winner_loser"
"KNZ_change_0.Physalis pumila.302","KNZ_change_0","30","KNZ","change","cover","Physalis pumila",0.252267284315946,0.174257932322971,NA,NA,1,"winner_loser"
"KNZ_change_0.Schizachyrium scoparium.302","KNZ_change_0","30","KNZ","change","cover","Schizachyrium scoparium",0.115621770103718,0.0768234086101566,0.00254789441822619,0.00269532700987832,2,"winner_loser"
"CDR_e002_C.Chenopodium album.4_f_u_n2","CDR_e002_C","4_f_u_n","CDR","e002","biomass","Chenopodium album",0.369976248554754,0.326035813467737,0.0184339082044824,0.0456647055101809,2,"winner_loser"
"CDR_e002_C.Elymus repens.4_f_u_n2","CDR_e002_C","4_f_u_n","CDR","e002","biomass","Elymus repens",0.178457926615955,0.152590748602773,NA,NA,1,"winner_loser"
"CDR_e002_C.Panicum acuminatum.4_f_u_n2","CDR_e002_C","4_f_u_n","CDR","e002","biomass","Panicum acuminatum",0.21430722859342,0.18465960914293,0.0289748161517721,0.0273902762191005,3,"winner_loser"
"CDR_e002_C.Panicum capillare.4_f_u_n2","CDR_e002_C","4_f_u_n","CDR","e002","biomass","Panicum capillare",0.376912392795687,0.353335179212805,NA,NA,1,"winner_loser"
"CDR_e002_C.Silene latifolia.4_f_u_n2","CDR_e002_C","4_f_u_n","CDR","e002","biomass","Silene latifolia",0.309928802540678,0.295262421587363,NA,NA,1,"winner_loser"
"SGS_change_0.Salsola kali.52","SGS_change_0","5","SGS","change","cover","Salsola kali",0.51705531436445,0.445990129602441,NA,NA,1,"winner_loser"
"CDR_e002_A.Ambrosia artemisiifolia.5_f_u_n2","CDR_e002_A","5_f_u_n","CDR","e002","biomass","Ambrosia artemisiifolia",0.336505108340768,0.334512937692941,NA,NA,1,"winner_loser"
"CDR_e002_B.Cenchrus longispinus.5_f_u_n2","CDR_e002_B","5_f_u_n","CDR","e002","biomass","Cenchrus longispinus",0.36029370419112,0.248656558305362,0.00365889404235265,0.00054916210654116,2,"winner_loser"
"CDR_e002_C.Chenopodium album.5_f_u_n1","CDR_e002_C","5_f_u_n","CDR","e002","biomass","Chenopodium album",0.385222931730141,0.362254377924168,NA,NA,1,"winner_loser"
"CDR_e002_A.Elymus repens.5_f_u_n2","CDR_e002_A","5_f_u_n","CDR","e002","biomass","Elymus repens",0.376477496820124,0.177782861536911,NA,NA,1,"winner_loser"
"CDR_e002_B.Elymus repens.5_f_u_n2","CDR_e002_B","5_f_u_n","CDR","e002","biomass","Elymus repens",0.289918340756708,0.228652794947687,0.0249412521939003,0.0190368779333902,6,"winner_loser"
"CDR_e002_B.Mollugo verticillata.5_f_u_n2","CDR_e002_B","5_f_u_n","CDR","e002","biomass","Mollugo verticillata",0.503422266063187,0.408635258057192,NA,NA,1,"winner_loser"
"CDR_e002_A.Silene latifolia.5_f_u_n2","CDR_e002_A","5_f_u_n","CDR","e002","biomass","Silene latifolia",0.353030512271836,0.234974481676841,NA,NA,1,"winner_loser"
"CDR_e001_B.Elymus repens.62","CDR_e001_B","6","CDR","e001","biomass","Elymus repens",0.274522567820121,0.232579264654239,0.0578122256903962,0.0583868553306748,11,"winner_loser"
"CDR_e001_C.Fallopia convolvulus.62","CDR_e001_C","6","CDR","e001","biomass","Fallopia convolvulus",0.571242115599902,0.530195058000879,NA,NA,1,"winner_loser"
"CDR_e001_B.Lepidium densiflorum.62","CDR_e001_B","6","CDR","e001","biomass","Lepidium densiflorum",0.491455055107204,0.434603502374534,0.0295657154610408,0.052581757189824,3,"winner_loser"
"CDR_e001_B.Oenothera biennis.62","CDR_e001_B","6","CDR","e001","biomass","Oenothera biennis",0.346275459928415,0.295533748521347,0.0669635375084899,0.0839402863871611,2,"winner_loser"
"CDR_e001_B.Pseudognaphalium obtusifolium.62","CDR_e001_B","6","CDR","e001","biomass","Pseudognaphalium obtusifolium",0.356941842667596,0.296961124808614,0.0135261108332394,0.0296762212092155,4,"winner_loser"
"CDR_e001_B.Silene antirrhina.62","CDR_e001_B","6","CDR","e001","biomass","Silene antirrhina",0.468829822123804,0.405049245629144,NA,NA,1,"winner_loser"
"CDR_e002_B.Cenchrus longispinus.6_f_u_n2","CDR_e002_B","6_f_u_n","CDR","e002","biomass","Cenchrus longispinus",0.393935031051089,0.311988168442707,NA,NA,1,"winner_loser"
"CDR_e002_B.Chenopodium album.6_f_u_n2","CDR_e002_B","6_f_u_n","CDR","e002","biomass","Chenopodium album",0.372344381353904,0.202565157750094,NA,NA,1,"winner_loser"
"CDR_e002_C.Chenopodium album.6_f_u_n2","CDR_e002_C","6_f_u_n","CDR","e002","biomass","Chenopodium album",0.381005069275913,0.314192878654832,NA,NA,1,"winner_loser"
"CDR_e002_B.Elymus repens.6_f_u_n2","CDR_e002_B","6_f_u_n","CDR","e002","biomass","Elymus repens",0.302204940819367,0.234163089359123,0.0155782960490489,0.0103947831297126,5,"winner_loser"
"KNZ_change_0.Brickellia eupatorioides.7.52","KNZ_change_0","7.5","KNZ","change","cover","Brickellia eupatorioides",0.375771931816051,0.283678861553477,NA,NA,1,"winner_loser"
"KNZ_change_0.Salvia azurea.7.52","KNZ_change_0","7.5","KNZ","change","cover","Salvia azurea",0.387977278096682,0.324766137415648,0.0468464103568133,0.0485455552695981,12,"winner_loser"
"KNZ_change_0.Solidago canadensis.7.52","KNZ_change_0","7.5","KNZ","change","cover","Solidago canadensis",0.295578921914285,0.279349624597847,0.0352426065439724,0.040230977032303,4,"winner_loser"
"KNZ_change_0.Symphyotrichum ericoides.7.52","KNZ_change_0","7.5","KNZ","change","cover","Symphyotrichum ericoides",0.314338803114845,0.211089851524971,0.0151744275321654,0.00651217772071974,2,"winner_loser"
"CDR_e001_D.Euthamia graminifolia.82","CDR_e001_D","8","CDR","e001","biomass","Euthamia graminifolia",0.148142248679061,0.0878024377076472,NA,NA,1,"winner_loser"
"HAYS_Precip_0.Aristida purpurea.add2","HAYS_Precip_0","add","HAYS","Precip","cover","Aristida purpurea",0.393044359593774,0.360365497129308,0.0706347651683547,0.083974035727132,2,"winner_loser"
"SGS_Irg_0.Artemisia frigida.add2","SGS_Irg_0","add","SGS","Irg","cover","Artemisia frigida",0.259495475339136,0.178289327560318,0.0737062553520084,0.0576313042948039,3,"winner_loser"
"HAYS_Precip_0.Linum rigidum.add2","HAYS_Precip_0","add","HAYS","Precip","cover","Linum rigidum",0.280266819325662,0.166788423209432,NA,NA,1,"winner_loser"
"SGS_Irg_0.Plantago patagonica.add2","SGS_Irg_0","add","SGS","Irg","cover","Plantago patagonica",0.329043182208775,0.285554933588199,0.0432398386650758,0.042153278049422,9,"winner_loser"
"KNZ_RaMPs_0.Ambrosia psilostachya.ambient_heated2","KNZ_RaMPs_0","ambient_heated","KNZ","RaMPs","cover","Ambrosia psilostachya",0.205581700627817,0.148753611437537,0.0445782980058354,0.0798566062625386,4,"winner_loser"
"KNZ_RaMPs_0.Amorpha canescens.ambient_heated2","KNZ_RaMPs_0","ambient_heated","KNZ","RaMPs","cover","Amorpha canescens",0.401599686316941,0.398135778947727,NA,NA,1,"winner_loser"
"KNZ_RaMPs_0.Brickellia eupatorioides.ambient_heated2","KNZ_RaMPs_0","ambient_heated","KNZ","RaMPs","cover","Brickellia eupatorioides",0.35830093047021,0.32551449632688,0.0415186309692388,0.0532522569656291,4,"winner_loser"
"KNZ_RaMPs_0.Euphorbia nutans.ambient_heated2","KNZ_RaMPs_0","ambient_heated","KNZ","RaMPs","cover","Euphorbia nutans",0.284879984160214,0.2558361176765,NA,NA,1,"winner_loser"
"KNZ_RaMPs_0.Euphorbia serpens.ambient_heated2","KNZ_RaMPs_0","ambient_heated","KNZ","RaMPs","cover","Euphorbia serpens",0.354558936921764,0.311253240860599,NA,NA,1,"winner_loser"
"KNZ_RaMPs_0.Solidago rigida.ambient_heated2","KNZ_RaMPs_0","ambient_heated","KNZ","RaMPs","cover","Solidago rigida",0.222627102833925,0.110903750530741,0.00488058960673357,0.0130876618512982,4,"winner_loser"
"CDR_BioCON_0.Bromus inermis.Camb_Nenrich2","CDR_BioCON_0","Camb_Nenrich","CDR","BioCON","biomass","Bromus inermis",0.211078510867734,0.205201005549436,NA,NA,1,"winner_loser"
"Rengen_Nut_0.Alopecurus pratensis.CaN2","Rengen_Nut_0","CaN","Rengen","Nut","cover","Alopecurus pratensis",0.198770109422596,0.137705331318115,0.00251129903439328,0.00349239423123881,2,"winner_loser"
"Rengen_Nut_0.Carex panicea.CaN2","Rengen_Nut_0","CaN","Rengen","Nut","cover","Carex panicea",0.288846119538225,0.266843703665785,0.0349786501600697,0.0292597719082382,8,"winner_loser"
"CDR_BioCON_0.Dalea villosa.Cenrich_Namb2","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Dalea villosa",0.234167801748508,0.122928798187697,NA,NA,1,"winner_loser"
"CDR_BioCON_0.Solidago rigida.Cenrich_Namb2","CDR_BioCON_0","Cenrich_Namb","CDR","BioCON","biomass","Solidago rigida",0.22367685204191,0.10657666527602,NA,NA,1,"winner_loser"
"CDR_BioCON_0.Bromus inermis.Cenrich_Nenrich2","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Bromus inermis",0.458446505036631,0.308995380135138,0.0182534374302679,0.00583526852701941,10,"winner_loser"
"CDR_BioCON_0.Poa pratensis.Cenrich_Nenrich2","CDR_BioCON_0","Cenrich_Nenrich","CDR","BioCON","biomass","Poa pratensis",0.479036451799081,0.375368469171491,0.0188412931338851,0.0127353987689414,11,"winner_loser"
"KNZ_EDGE_0.Artemisia ludoviciana.chr2","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Artemisia ludoviciana",0.284531420008528,0.256017572147878,0.0429425539498834,0.0234624725833004,10,"winner_loser"
"KNZ_EDGE_0.Baptisia bracteata.chr2","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Baptisia bracteata",0.401869474791501,0.331949363499116,0.0660794287085577,0.086958759975589,10,"winner_loser"
"HYS_EDGE_0.Brickellia eupatorioides.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Brickellia eupatorioides",0.275247145782783,0.244216762250063,0.0265744731843941,0.0106054774901759,22,"winner_loser"
"CHY_EDGE_0.Bromus tectorum.chr2","CHY_EDGE_0","chr","CHY","EDGE","cover","Bromus tectorum",0.276958675545356,0.266579823965232,0.013064393417834,0.0227833141789771,8,"winner_loser"
"CHY_EDGE_0.Chondrosum hirsutum.chr2","CHY_EDGE_0","chr","CHY","EDGE","cover","Chondrosum hirsutum",0.344011403002328,0.315289533751795,0.0723360596245949,0.0914430051484548,2,"winner_loser"
"KNZ_EDGE_0.Cyperus lupulinus.chr2","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Cyperus lupulinus",0.314072848992697,0.231776287638738,0.0863145281963479,0.0924507410360161,3,"winner_loser"
"HYS_EDGE_0.Draba reptans.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Draba reptans",0.52912493307329,0.479594542573456,0.0428458335338465,0.101267003663285,9,"winner_loser"
"HYS_EDGE_0.Erigeron canadensis.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Erigeron canadensis",0.272490893573422,0.210997934897874,0.0313391533839958,0.0821083777118143,10,"winner_loser"
"CHY_EDGE_0.Escobaria vivipara.chr2","CHY_EDGE_0","chr","CHY","EDGE","cover","Escobaria vivipara",0.35429863010456,0.289457464042186,0.0509310483615284,0.0604813502906484,6,"winner_loser"
"CHY_EDGE_0.Gaura coccinea.chr2","CHY_EDGE_0","chr","CHY","EDGE","cover","Gaura coccinea",0.192181168764167,0.164581010883617,0.034456825847477,0.0310415782324454,13,"winner_loser"
"HYS_EDGE_0.Helianthus annuus.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Helianthus annuus",0.339026022524173,0.279377593482596,0.0528492017112416,0.049521429627095,4,"winner_loser"
"HYS_EDGE_0.Hordeum pusillum.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Hordeum pusillum",0.252206849171705,0.122325069134385,0.00771190397900813,0.116059036997705,3,"winner_loser"
"HYS_EDGE_0.Lactuca serriola.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Lactuca serriola",0.284640040500822,0.244987225517963,0.0194781095359533,0.0267654737764542,5,"winner_loser"
"HYS_EDGE_0.Lepidium densiflorum.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Lepidium densiflorum",0.347612125315276,0.306168237559328,0.0617706022471201,0.064229838051894,6,"winner_loser"
"KNZ_EDGE_0.Lespedeza violacea.chr2","KNZ_EDGE_0","chr","KNZ","EDGE","cover","Lespedeza violacea",0.33369867079461,0.290870084663404,0.0399291731102131,0.00903571163087498,4,"winner_loser"
"CHY_EDGE_0.Plantago patagonica.chr2","CHY_EDGE_0","chr","CHY","EDGE","cover","Plantago patagonica",0.254718386524949,0.234034159594464,0.0348838056749031,0.0439617257975376,8,"winner_loser"
"HYS_EDGE_0.Schizachyrium scoparium.chr2","HYS_EDGE_0","chr","HYS","EDGE","cover","Schizachyrium scoparium",0.179249225391356,0.130876155219657,0.0404303974866365,0.054883758644309,27,"winner_loser"
"SGS_EDGE_0.Sisymbrium altissimum.chr2","SGS_EDGE_0","chr","SGS","EDGE","cover","Sisymbrium altissimum",0.239148066112388,0.231904373829119,NA,NA,1,"winner_loser"
"CHY_EDGE_0.Vulpia octoflora.chr2","CHY_EDGE_0","chr","CHY","EDGE","cover","Vulpia octoflora",0.272968255149148,0.25038982130343,0.0309173964769488,0.0383325389003255,14,"winner_loser"
"JSP_GCE_0.Gastridium phleoides.CHR2","JSP_GCE_0","CHR","JSP","GCE","pinpoint","Gastridium phleoides",0.336744935532282,0.277673843253477,NA,NA,1,"winner_loser"
"Alberta_CCD_0.Anemone patens.CN-2","Alberta_CCD_0","CN-","Alberta","CCD","cover","Anemone patens",0.232415012802268,0.201787039153481,NA,NA,1,"winner_loser"
"JSP_GCE_0.Briza minor.CR2","JSP_GCE_0","CR","JSP","GCE","pinpoint","Briza minor",0.182508667970577,0.160147317386635,NA,NA,1,"winner_loser"
"JSP_GCE_0.Bromus diandrus.CR2","JSP_GCE_0","CR","JSP","GCE","pinpoint","Bromus diandrus",0.228935730761458,0.213826296730793,0.00221043733212107,0.00771030423645356,2,"winner_loser"
"JSP_GCE_0.Sisyrinchium bellum.CR2","JSP_GCE_0","CR","JSP","GCE","pinpoint","Sisyrinchium bellum",0.34465912200165,0.279136994818306,0.00980961250241775,0.00318319658807572,2,"winner_loser"
"CHY_PHACE_0.Heterotheca villosa.cT2","CHY_PHACE_0","cT","CHY","PHACE","biomass","Heterotheca villosa",0.199416603964449,0.102375331283584,NA,NA,1,"winner_loser"
"CHY_PHACE_0.Phlox hoodii.cT2","CHY_PHACE_0","cT","CHY","PHACE","biomass","Phlox hoodii",0.289681258387015,0.176880761924155,NA,NA,1,"winner_loser"
"CHY_PHACE_0.Allium textile.Ct2","CHY_PHACE_0","Ct","CHY","PHACE","biomass","Allium textile",0.26705349692127,0.224189993544957,0.0584930538050872,0.0999851047404303,3,"winner_loser"
"CHY_PHACE_0.Heterotheca villosa.Ct2","CHY_PHACE_0","Ct","CHY","PHACE","biomass","Heterotheca villosa",0.292087247285897,0.216854599653386,0.0353861211914805,0.0243589677265958,5,"winner_loser"
"CHY_PHACE_0.Penstemon albidus.Ct2","CHY_PHACE_0","Ct","CHY","PHACE","biomass","Penstemon albidus",0.324763569848869,0.276395323605462,0.0532831203152507,0.092834844033085,5,"winner_loser"
"CHY_PHACE_0.Oenothera coronopifolia.CT2","CHY_PHACE_0","CT","CHY","PHACE","biomass","Oenothera coronopifolia",0.247151260080317,0.207761683686094,0.0255596268757859,0.00497989317903251,4,"winner_loser"
"CHY_PHACE_0.Pseudosclerochloa rupestris.CT2","CHY_PHACE_0","CT","CHY","PHACE","biomass","Pseudosclerochloa rupestris",0.315597498442367,0.262546851899053,NA,NA,1,"winner_loser"
"Bt_DroughtNet_0.Achillea millefolium.drought2","Bt_DroughtNet_0","drought","Bt","DroughtNet","cover","Achillea millefolium",0.23769796871299,0.139804010206311,0.0347418823969354,0.00556143425163158,4,"winner_loser"
"Bt_DroughtNet_0.Cynosurus cristatus.drought2","Bt_DroughtNet_0","drought","Bt","DroughtNet","cover","Cynosurus cristatus",0.180077212578628,0.0856181386090423,0.0383161289299097,0.0337960331580745,8,"winner_loser"
"Bt_DroughtNet_0.Dactylis glomerata.drought2","Bt_DroughtNet_0","drought","Bt","DroughtNet","cover","Dactylis glomerata",0.233427985675249,0.134032203832912,0.060872045595907,0.064704069088626,10,"winner_loser"
"Bt_DroughtNet_0.Scorzoneroides autumnalis.drought2","Bt_DroughtNet_0","drought","Bt","DroughtNet","cover","Scorzoneroides autumnalis",0.180664002363475,0.125295842359467,0.0665320905944605,0.0328330382598937,3,"winner_loser"
"Bt_DroughtNet_0.Vicia cracca.drought2","Bt_DroughtNet_0","drought","Bt","DroughtNet","cover","Vicia cracca",0.387116417473912,0.323917285194419,0.0289513010920604,0.0549559369530512,5,"winner_loser"
"SEV_EDGE_black_gramma.Allionia incarnata.E2","SEV_EDGE_black_gramma","E","SEV","EDGE","cover","Allionia incarnata",0.486150154074283,0.473713805177634,NA,NA,1,"winner_loser"
"SEV_EDGE_blue_gramma.Allionia incarnata.E2","SEV_EDGE_blue_gramma","E","SEV","EDGE","cover","Allionia incarnata",0.437169381005551,0.405435486397027,0.0426474255227673,0.0558588814776184,15,"winner_loser"
"SEV_EDGE_black_gramma.Euphorbia serpyllifolia.E2","SEV_EDGE_black_gramma","E","SEV","EDGE","cover","Euphorbia serpyllifolia",0.621889985152953,0.5957782126075,NA,NA,1,"winner_loser"
"SEV_EDGE_blue_gramma.Hymenopappus filifolius.E2","SEV_EDGE_blue_gramma","E","SEV","EDGE","cover","Hymenopappus filifolius",0.383685132238711,0.353257183382751,0.0492914143300412,0.107597600164642,44,"winner_loser"
"SEV_EDGE_blue_gramma.Sphaeralcea hastulata.E2","SEV_EDGE_blue_gramma","E","SEV","EDGE","cover","Sphaeralcea hastulata",0.286552774727416,0.271149695965524,0.0212497151416936,0.0225808344562049,30,"winner_loser"
